split,image_id,orig_width,orig_height,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_status,old_label_count,new_label_count,dropped_label_count
train,e6d1fee02d8d4700ae9923cc5ffe25f3,1630,2048,0,0,551,1746,551,1746,ok,1,1,0
train,e70431691ffb5b4aab0f98c1de3792ae,1630,2048,0,98,518,1634,518,1536,ok,1,1,0
train,e70569b3f02c3b47159de27a3c480391,1630,2048,0,0,659,1795,659,1795,ok,0,0,0
train,e75b13e70765be690aebbd6ea87db9db,1630,2048,0,0,491,2048,491,2048,ok,0,0,0
train,e788be650ac8e1f81beda55451f217e3,1630,2048,1087,0,1630,1757,543,1757,ok,1,1,0
train,e79e420d681f54b8078c4454d046cac7,1630,2048,0,0,532,1439,532,1439,ok,0,0,0
train,e7ed852e596846ff61f0cea69d9f2ae6,1630,2048,1302,0,1630,1332,328,1332,ok,1,1,0
train,e8068c297c62565fd80c26eb33131af6,1630,2048,910,0,1630,1637,720,1637,ok,0,0,0
train,e8196dac677d9ac410215b47bfa38b06,1465,2048,641,0,1465,1915,824,1915,ok,1,1,0
train,e829a562060c7325212081c32c67d9c4,1630,2048,1002,0,1630,2048,628,2048,ok,0,0,0
train,e82b6324ff951df4158627cf430996b7,1630,2048,1086,0,1630,1756,544,1756,ok,2,2,0
train,e8512b25444f56260c973a11f605fb32,1630,2048,0,427,490,1720,490,1293,ok,0,0,0
train,e8622a694ac7d18bb14ae8dde1346294,1630,2048,986,0,1630,1429,644,1429,ok,1,1,0
train,e87781720c2771e22823701fcc0aaf44,1609,2048,1069,0,1609,1396,540,1396,ok,2,2,0
train,e895f87388a267a494cf45495e933293,1465,2048,0,0,561,1915,561,1915,ok,0,0,0
train,e8b197aa26211519001c87cbfee9ef8a,1609,2048,912,0,1609,1703,697,1703,ok,0,0,0
train,e930e60393f84e267e348ed76b458b1a,1630,2048,1163,251,1630,1448,467,1197,ok,1,1,0
train,e9473e5e06a675d73d05936cc09ac9b0,1609,2048,0,0,593,1794,593,1794,ok,0,0,0
train,e9474b0f6b8fee9cf11dca4ac57b8959,1609,2048,1026,508,1609,1777,583,1269,ok,2,2,0
train,e9f60c6702fa4dfe424362daa1b95e46,1630,2048,1151,0,1630,1474,479,1474,ok,1,1,0
train,ea02c94391ccfec3eb069160b44f6eb3,1630,2048,1218,335,1630,1406,412,1071,ok,0,0,0
train,ea340ef4bb38d92084f211d4fac2c24c,1630,2048,1072,0,1630,2048,558,2048,ok,0,0,0
train,ea3a74a576e8034ff523de62665ed2f6,1609,2048,1007,143,1609,1569,602,1426,ok,1,1,0
train,ea48fbfce53b34c264ea92a318ba748f,1630,2048,0,0,643,1773,643,1773,ok,2,2,0
train,ea732154d149f619b20070b78060ae65,1465,2048,826,148,1465,1859,639,1711,ok,0,0,0
train,ea7ff5ee37aed485b8971ae440d555ac,1465,2048,0,352,625,2048,625,1696,ok,0,0,0
train,ea8790b418b754139457d48e5228c077,1465,2048,754,0,1465,1982,711,1982,ok,2,2,0
train,eaf5d5f900fd20f016d8b28d116b5f00,1630,2048,0,354,482,1695,482,1341,ok,0,0,0
train,eb020f1df13082ae6d98dba524af2435,1630,2048,0,153,411,1454,411,1301,ok,0,0,0
train,eb7aeeca66a697279659a460a0637144,1630,2048,849,0,1630,1744,781,1744,ok,0,0,0
train,eb8a6f79ee3c2afb4274018196879c59,1630,2048,1072,268,1630,1581,558,1313,ok,0,0,0
train,ebb437593a3fc80277296638f0607f5b,1630,2048,0,0,816,1895,816,1895,ok,0,0,0
train,ebdd8d364340bcabd71e34e5eda92099,1465,2048,0,0,714,2048,714,2048,ok,0,0,0
train,ec0a769166cc8b10b74805eeb64ce2b0,1465,2048,0,0,603,1884,603,1884,ok,0,0,0
train,ec2650473840e69c1362540883caf832,1609,2048,0,0,606,1504,606,1504,ok,0,0,0
train,ec2c69b6d06c24bf6b93e7323f66c257,1630,2048,0,94,532,1492,532,1398,ok,2,2,0
train,ec7d909af16c2e1354ff5098994c6598,1630,2048,0,0,531,1561,531,1561,ok,0,0,0
train,ec84e73ed122ba2efdd4548d471d371e,1609,2048,0,279,625,1779,625,1500,ok,1,1,0
train,ec9477ee8b60f14857c324dd63b71b87,1630,2048,1276,356,1630,1483,354,1127,ok,1,1,0
train,eca67d24845bc17623cbe67619f8f1b8,1630,2048,1139,0,1630,2048,491,2048,ok,0,0,0
train,ecc7ed202ac2b9a6dbedcf323e9c5673,1609,2048,1068,510,1609,1845,541,1335,ok,1,1,0
train,ecd205950bf1dd716b59ebd2992bbe9f,1630,2048,0,0,598,1470,598,1470,ok,0,0,0
train,ecf3e1acbf1f692b1f0663dc745347e8,1630,2048,1122,320,1630,1642,508,1322,ok,0,0,0
train,ecf434b8a30df44b537faf2c5979c376,1465,2048,619,114,1465,1783,846,1669,ok,0,0,0
train,ed15e2630a1d858c0e0fa9aa2348eceb,1465,2048,834,0,1465,2040,631,2040,ok,1,1,0
train,ed21f1707a660a92988fb1020bc31a45,1630,2048,1080,0,1630,1499,550,1499,ok,0,0,0
train,ed5f1b2ffea10d1fe32aa3929ecae1fb,1630,2048,0,0,670,1710,670,1710,ok,0,0,0
train,ed6643439c5e0ec39ec171b579188dca,1609,2048,1000,214,1609,1602,609,1388,ok,1,1,0
train,ed7f308e119f42e57fbca9bcb45da178,1630,2048,0,0,507,1749,507,1749,ok,0,0,0
train,edd3aee4d1d451917f35563f578cfe98,1465,2048,839,0,1465,2048,626,2048,ok,0,0,0
train,eddbdba63a40a8996ad5e66e3ab59085,1630,2048,0,411,556,1715,556,1304,ok,0,0,0
train,ee2c99ac3d4af55c64fd8207394cb0b5,1630,2048,0,208,542,1458,542,1250,ok,0,0,0
train,eea3df194619312492ffcb042f482f3b,1630,2048,1103,0,1630,2048,527,2048,ok,0,0,0
train,ef019107c41e1e1bf76d8e5dd1262bd5,1630,2048,1213,277,1630,1480,417,1203,ok,0,0,0
train,ef47ebf43fba3f029e553764a04135ef,1465,2048,0,143,511,1693,511,1550,ok,0,0,0
train,ef77befb4eb6ed45ac039b99f5ce7876,1630,2048,0,0,535,1820,535,1820,ok,0,0,0
train,efa1914257c8512e17cd9abf6ae2b774,1630,2048,1212,579,1630,1717,418,1138,ok,0,0,0
train,f01ab2459e5071934ab2a950f21b2c59,1465,2048,794,152,1465,2048,671,1896,ok,0,0,0
train,f0242b56189dc864580242f988613f78,1465,2048,0,0,774,1817,774,1817,ok,0,0,0
train,f025399a86f055a0a9159e95a264bf95,1630,2048,0,378,401,1687,401,1309,ok,0,0,0
train,f035965ea2781010e1115f386c1832dd,1630,2048,898,0,1630,2048,732,2048,ok,0,0,0
train,f0767999f862723678b592de33070155,1630,2048,0,0,588,1737,588,1737,ok,0,0,0
train,f0f3808a479ac5e71f07084bcac83c68,1609,2048,0,0,742,1867,742,1867,ok,1,1,0
train,f100b2cbfbd5d0bca58a8f763e752f04,1630,2048,1066,0,1630,2048,564,2048,ok,0,0,0
train,f130d1238b40e5d76e6946480ed80902,1630,2048,0,208,601,1590,601,1382,ok,0,0,0
train,f18f7246d1eb4fe3e53a408f23cd2bca,1630,2048,0,250,704,1667,704,1417,ok,0,0,0
train,f1b0fbd4eebff392ed4b9886034c29ca,1630,2048,0,65,649,1404,649,1339,ok,4,4,0
train,f1d488daeb47f427b3d136389bedafa6,1609,2048,997,0,1609,1832,612,1832,ok,0,0,0
train,f26fd79dd9fbc47a8b43d40db6c0b8ab,1609,2048,936,0,1609,2048,673,2048,ok,0,0,0
train,f2e0d0656ad2ec754b900bcd887d00c3,1630,2048,1145,0,1630,1442,485,1442,ok,0,0,0
train,f32f962f744710e0d170264fafb107cd,1630,2048,1061,284,1630,1676,569,1392,ok,0,0,0
train,f35654a9b6747cb28255aefb999e55e7,1630,2048,0,0,547,2048,547,2048,ok,0,0,0
train,f3b7da5f9ca3b14e89f6a66b7d1c2ef0,1630,2048,1111,0,1630,2020,519,2020,ok,1,1,0
train,f4038677394301563a9d49ae14b7c36a,1630,2048,1193,248,1630,1440,437,1192,ok,0,0,0
train,f48421c66df7a8d198f64022fbc6b5c8,1609,2048,1178,617,1609,1585,431,968,ok,0,0,0
train,f4eca6da6e9f36251e02144d97a09596,1465,2048,0,0,677,1622,677,1622,ok,0,0,0
train,f5d665656a4f983fdadcd55a00e02dce,1630,2048,0,104,708,1543,708,1439,ok,0,0,0
train,f5df5b4910eda646b85c24fe6d86738b,1630,2048,0,240,551,1498,551,1258,ok,0,0,0
train,f69a084da2a1227903bd57c3de2ed9fb,1630,2048,937,178,1630,1557,693,1379,ok,0,0,0
train,f727cb1ce049cd0f565a7bf1e919a5bf,1630,2048,0,0,623,1763,623,1763,ok,0,0,0
train,f75e7aff7268ba2e462c284e30cfc5b5,1630,2048,1125,0,1630,1623,505,1623,ok,1,1,0
train,f792b9d57722dd5d5ac34e3772e6afbc,1630,2048,0,405,486,1666,486,1261,ok,0,0,0
train,f79d7b64e21b0e03faf1ce24046f5819,1465,2048,0,0,671,1708,671,1708,ok,0,0,0
train,f7b6c452218153d612c4c28f14971296,1630,2048,927,0,1630,1718,703,1718,ok,0,0,0
train,f7c19d193c48ad21632263eac84bd2ae,1465,2048,741,142,1465,1741,724,1599,ok,0,0,0
train,f7c6e201870e2befca6c80d18649c003,1630,2048,0,0,647,1827,647,1827,ok,0,0,0
train,f869506487d3829a4a5860c27e0d123c,1630,2048,0,225,631,1561,631,1336,ok,0,0,0
train,f8a8e896412cb7e597ff2e7e1481ee06,1609,2048,848,0,1609,1781,761,1781,ok,0,0,0
train,f8b39a69b0d70db0af82cb353ba51a52,1630,2048,0,0,644,1616,644,1616,ok,0,0,0
train,f8b75219cf050a795846c2772fad3e94,1465,2048,921,0,1465,1690,544,1690,ok,1,1,0
train,f8bbdcf948609aea0b384583364379e5,1630,2048,1112,0,1630,2048,518,2048,ok,3,3,0
train,f8bfea7bae6392d0db67fddb39dcee32,1609,2048,888,0,1609,1830,721,1830,ok,1,1,0
train,f90d9c5b3c032980a35d7bface8e8fd4,1630,2048,883,0,1630,1758,747,1758,ok,1,1,0
train,f917945304e2aaacd2e4921e19032d72,1630,2048,970,95,1630,2048,660,1953,ok,0,0,0
train,f933175d37ef0d808b35f631521d0e8a,1465,2048,647,0,1465,2035,818,2035,ok,0,0,0
train,f97cd5b8d0049cbceda56350c01a66d5,1630,2048,1009,170,1630,2040,621,1870,ok,2,2,0
train,f9a54449757586583a8f36ccc821f7ac,1630,2048,1131,267,1630,1542,499,1275,ok,1,1,0
train,f9aac8cc7862518a7cf89d8b733ec1dc,1630,2048,1103,0,1630,1978,527,1978,ok,0,0,0
train,f9b4e08fec0c5cb555d9da694abc1116,1630,2048,0,0,664,1571,664,1571,ok,0,0,0
train,f9f32e05e559ca5d11c97c021cc5fdba,1609,2048,0,0,644,2048,644,2048,ok,0,0,0
train,fa0104443e2e60effcb1e0222a9b015d,1609,2048,1116,0,1609,1623,493,1623,ok,2,2,0
train,fa3e5b53155b0f9583e61b523a210555,1630,2048,0,190,604,1566,604,1376,ok,0,0,0
train,fa4f9cc52819bd2aa35c57ad8a83113a,1630,2048,0,0,555,1548,555,1548,ok,1,1,0
train,fa81d6994805601937dd950bca2e61a0,1630,2048,0,130,430,1372,430,1242,ok,1,1,0
train,fa8277f134e6b0b457130c282b396076,1630,2048,0,0,836,2048,836,2048,ok,0,0,0
train,fabc21b31c91a6f8b0900a6767d46515,1630,2048,1071,0,1630,1285,559,1285,ok,2,2,0
train,fb70bcb1b4be4e6942a47e775b497aec,1630,2048,1040,0,1630,1830,590,1830,ok,1,1,0
train,fc63ae5f807e0c9965e2e42fd54f33c1,1630,2048,1193,0,1630,1701,437,1701,ok,0,0,0
train,fc6a348a61d4282a66ac2dc6dbec5981,1630,2048,0,0,573,1629,573,1629,ok,2,2,0
train,fc756aa345c85a94ce5e9d9066cd7247,1630,2048,1161,191,1630,1509,469,1318,ok,0,0,0
train,fc9752bcfd1e14b0b855460aed652c23,1630,2048,0,0,726,2048,726,2048,ok,0,0,0
train,fcbed716342994da2c2926f1eda7df4c,1630,2048,0,0,638,1859,638,1859,ok,0,0,0
train,fcf03f16553aa1991c10fa7b6d4d8a82,1630,2048,1000,225,1630,1624,630,1399,ok,0,0,0
train,fcfc75c0adef3f1491137de3f855d39c,1630,2048,0,325,485,1658,485,1333,ok,1,1,0
train,fd3a1956f031a897741ae12ba7356b40,1630,2048,0,0,560,1592,560,1592,ok,1,1,0
train,fd4711b3361927b007205d444f442f2c,1609,2048,1085,572,1609,1874,524,1302,ok,0,0,0
train,fd5b39474bd0c0e81bf3af47bbc0c487,1630,2048,0,66,727,1585,727,1519,ok,0,0,0
train,fde1086cce41c66b9efc68270f537837,1630,2048,0,0,653,1489,653,1489,ok,4,4,0
train,fdef102a89845c81d40fa6c8869fb99a,1630,2048,0,490,393,1617,393,1127,ok,1,1,0
train,fdfd30cb61a4f37ac1f122e0f45ae780,1630,2048,0,0,661,1554,661,1554,ok,0,0,0
train,fe1a8edbe67786efa9af50d7cca7ec1e,1630,2048,1125,344,1630,1608,505,1264,ok,0,0,0
train,fe5193ac396b5225930f8765a7cee42e,1630,2048,0,395,470,1625,470,1230,ok,0,0,0
train,fed20eeb0794018ef62a051d30a06765,1609,2048,0,270,574,1818,574,1548,ok,0,0,0
train,ff1006f34fb13f42dff90aff81dc33ce,1630,2048,0,303,500,1636,500,1333,ok,1,1,0
train,ff747b3ffc16c3d5b415f74f1ed16e73,1465,2048,849,0,1465,1780,616,1780,ok,0,0,0
train,ffb1b04b11a4f3570f0aa2f8c2d4c97b,1630,2048,871,0,1630,1596,759,1596,ok,0,0,0
train,ffe25766ac37ab145ae7f0bd78665f81,1630,2048,0,0,454,1422,454,1422,ok,2,2,0
train,ffeb4ec8f4cd8491e79ebf66360e4dff,1465,2048,0,183,694,1875,694,1692,ok,0,0,0
val,0036e73b1bc4c5ec34779d0af16ed812,1465,2048,0,125,643,1882,643,1757,ok,0,0,0
val,01a3a99db634b05fc19f2d06ac49d32b,1630,2048,1132,0,1630,1565,498,1565,ok,0,0,0
val,02db389409297f62ae588b4d03c46c6a,1630,2048,973,0,1630,1716,657,1716,ok,0,0,0
val,02f7f32175f329caa5948823a1dbdff8,1630,2048,0,210,426,1604,426,1394,ok,0,0,0
val,03b3656c726cbe0d79c86a25d4296559,1609,2048,0,80,718,1559,718,1479,ok,2,2,0
val,05457d41703daed7f9bb5e70ae7914be,1630,2048,1020,0,1630,1640,610,1640,ok,0,0,0
val,0645c6b089a00868fcf8e00e01160799,1609,2048,1088,0,1609,1834,521,1834,ok,0,0,0
val,070673c306a0fb0ef811f8b22f96fbf1,1630,2048,0,350,527,1649,527,1299,ok,0,0,0
val,07aef1389177ff428c1f78ef882e704f,1630,2048,0,299,598,1478,598,1179,ok,1,1,0
val,08302998f3ab7deb519966e5c8607757,1630,2048,0,325,588,1717,588,1392,ok,0,0,0
val,08806c1f309c5f9fff3c82bb6c5c2794,1630,2048,1128,0,1630,1515,502,1515,ok,1,1,0
val,09025dbf5abd08828ecd4ebf03724341,1465,2048,712,172,1465,1808,753,1636,ok,1,1,0
val,09e75ac07373f2e576fdcd909993b3bd,1630,2048,1169,0,1630,2048,461,2048,ok,1,1,0
val,0b500c3cf25a46e0aed6297d67c436b3,1465,2048,0,256,759,1931,759,1675,ok,0,0,0
val,0c67e3ef662ba25e25e490182f97e9b0,1630,2048,0,0,728,1729,728,1729,ok,0,0,0
val,0d9de2c106f154c469b0d0b05980fb5e,1465,2048,703,0,1465,2048,762,2048,ok,2,2,0
val,0e36c131015d34328bf56065efb0e3ee,1630,2048,1058,0,1630,1544,572,1544,ok,0,0,0
val,10775ec898f32eddf7bcd081b707ad38,1609,2048,967,0,1609,1611,642,1611,ok,0,0,0
val,11b553c8761a101f16c6db31e8d89f10,1630,2048,0,355,597,1685,597,1330,ok,0,0,0
val,11bdfadb5386599a9466e5d112b42372,1630,2048,0,171,680,1643,680,1472,ok,0,0,0
val,12274fa705b7da077ac9150b2e54af6b,1630,2048,0,0,527,2048,527,2048,ok,0,0,0
val,129fcf6c488d4ffeedbef16c62bf080a,1630,2048,0,269,610,1721,610,1452,ok,0,0,0
val,13e8f343921fbf98143842b02f9f2acc,1609,2048,910,0,1609,1679,699,1679,ok,0,0,0
val,1407cdbe965eb744aa05018b37923ba3,1630,2048,0,0,689,2048,689,2048,ok,1,1,0
val,14bb52efe5d8734ab2fcd250ffddb3de,1630,2048,0,159,659,1650,659,1491,ok,0,0,0
val,1513f5d691d471605b882f111d388d46,1630,2048,0,381,545,1639,545,1258,ok,1,1,0
val,153e6a233a6694e96db4356a947c9678,1630,2048,1104,418,1630,1769,526,1351,ok,3,3,0
val,16b49dafc99ad4f6d398e72f9842c045,1465,2048,820,138,1465,1597,645,1459,ok,0,0,0
val,16f8ac47cb938307097fd0cc0a8e767b,1630,2048,1032,352,1630,1775,598,1423,ok,0,0,0
val,173ab35b733efd1769292f1b4143686e,1630,2048,1040,0,1630,1462,590,1462,ok,0,0,0
val,17b3a249701b56996ab36e053d9eaf1c,1630,2048,0,340,566,1717,566,1377,ok,1,1,0
val,17f5002ee3df64911781868016b10c36,1630,2048,0,0,539,1681,539,1681,ok,0,0,0
val,17fd3cff7b8e9e785fba7deaff40306c,1458,2048,1036,0,1458,1586,422,1586,ok,0,0,0
val,18c3ced41e628e121a48083d506cea33,1630,2048,0,303,708,1725,708,1422,ok,0,0,0
val,194b24263d11adc0128da9953588359c,1609,2048,0,223,560,1716,560,1493,ok,1,1,0
val,195406593e99254943c994d82e22710a,1630,2048,935,0,1630,1806,695,1806,ok,1,1,0
val,1a52264b19da38964392d40a72362fdd,1630,2048,932,0,1630,1969,698,1969,ok,1,1,0
val,1b3f8419b6e53067987d58e3482713af,1630,2048,0,0,535,1510,535,1510,ok,0,0,0
val,1c4b91ebd23e615806ac91bca945e03f,1630,2048,1143,276,1630,1677,487,1401,ok,0,0,0
val,1c63611d326bfb324be24e17bc70f920,1630,2048,0,0,598,1563,598,1563,ok,0,0,0
val,1cbc0ae5d67abccd58a4ba6d657d921e,1518,2048,1082,429,1518,1708,436,1279,ok,1,1,0
val,1ce59075a46558d921a4c1c891eb3506,1630,2048,0,0,625,1543,625,1543,ok,0,0,0
val,1dc65c8730c2e19def0acc142d614bbb,1465,2048,0,0,671,1940,671,1940,ok,0,0,0
val,1de23cb35f78ce3455efb3b245d831cf,1465,2048,803,0,1465,1856,662,1856,ok,0,0,0
val,1e6d951c061c1e68ca0056aa7af70405,1523,2048,0,0,482,1897,482,1897,ok,2,2,0
val,1f30c06264632d8c50a7339cbded4c1b,1609,2048,1032,265,1609,1788,577,1523,ok,0,0,0
val,1fdc7561f49d36160a16c9922e34eac8,1465,2048,0,344,516,2048,516,1704,ok,0,0,0
val,2257d8ea4040203a48abd41d99c531a2,1609,2048,940,203,1609,1675,669,1472,ok,0,0,0
val,23470268f47f1ea61977bf70392e3dc0,1630,2048,889,0,1630,1788,741,1788,ok,0,0,0
val,23d3b6fb8f651b140ac2cfcc16c85a26,1630,2048,1016,0,1630,1903,614,1903,ok,0,0,0
val,242f2cd03a6af087a5d1d7a9a9d3d764,1609,2048,0,467,461,1768,461,1301,ok,2,2,0
val,24cf4217ffe65396c0a2ab5ce2c28c22,1630,2048,0,277,659,1707,659,1430,ok,0,0,0
val,2671a2eff9d050a10d8bebe42e4c9cb9,1630,2048,0,257,614,1600,614,1343,ok,1,1,0
val,27dde56084822298e140644f20b3351f,1465,2048,0,10,777,2048,777,2038,ok,0,0,0
val,28bd8a8a3221dc1324cdf7b0224a61c2,1465,2048,677,0,1465,2048,788,2048,ok,0,0,0
val,296b49445da9a1c1cd74309803fb1231,1630,2048,0,118,693,1659,693,1541,ok,0,0,0
val,2989937f66e72bec2dfa3a4936e9cd77,1630,2048,0,0,538,1543,538,1543,ok,0,0,0
val,29c0ac2b58f986d85f1778312f9866c9,1630,2048,1134,115,1630,1589,496,1474,ok,0,0,0
val,2afb5dbb957c6f57e7b8a950592f34a5,1630,2048,0,0,556,2048,556,2048,ok,0,0,0
val,2b217e87073f6ea171ab6d5e2034aae3,1630,2048,0,368,477,1813,477,1445,ok,1,1,0
val,2cfab7f1ea90cb31556825529c7fda6f,1465,2048,0,0,715,2027,715,2027,ok,0,0,0
val,2d2347e19a0c9eedac955535d601c36a,1465,2048,0,0,678,2048,678,2048,ok,0,0,0
val,2dac15a124ef97fc785e8cf9b4dad197,1630,2048,0,0,656,2048,656,2048,ok,0,0,0
val,2e1655cc8038bb505b61e93ecb5dbc3d,1458,2048,1094,223,1458,1445,364,1222,ok,0,0,0
val,2e8257e0b741e229bc9707f8c894b391,1630,2048,0,0,727,1625,727,1625,ok,0,0,0
val,2ef3b7beac25dd7db4a75e18e9e59d59,1630,2048,1157,284,1630,1665,473,1381,ok,0,0,0
val,2efae215d67dd0ac64bc98a92e4be461,1630,2048,1118,385,1630,1613,512,1228,ok,2,2,0
val,31ab98fcec9a980c0ae2129cd53ca515,1630,2048,0,179,390,1527,390,1348,ok,0,0,0
val,31f00e3133fbc0368ebd450dfcaec5d6,1465,2048,841,0,1465,1796,624,1796,ok,0,0,0
val,32b9874b21bf251d53bc2932b4605ada,1630,2048,1077,0,1630,1740,553,1740,ok,0,0,0
val,34177024a15e78fb0df515b5212ccabb,1630,2048,0,390,608,1711,608,1321,ok,0,0,0
val,363ca8a34a7b54d334cc02d1c12c1585,1630,2048,890,0,1630,1681,740,1681,ok,1,1,0
val,37ea2a11029068572a77e6e530187bdf,1630,2048,1013,313,1630,1631,617,1318,ok,1,1,0
val,3b3623000697c9c90501d71b68e41c8f,1465,2048,0,0,1049,1853,1049,1853,ok,0,0,0
val,3bee0f712a17866762153fc376b241ea,1609,2048,0,0,543,2048,543,2048,ok,2,2,0
val,3c827b5a6c188b1eee6ef74641b9c152,1465,2048,638,92,1465,2048,827,1956,ok,0,0,0
val,408241c9c8c2f8b6e6263763f1ba1adc,1630,2048,1157,429,1630,1686,473,1257,ok,0,0,0
val,40a196059322084cbce62642c216b215,1609,2048,871,0,1609,1944,738,1944,ok,0,0,0
val,40c585fd7a454b8611d7cfc9499e087b,1630,2048,1054,249,1630,1676,576,1427,ok,0,0,0
val,410a3bbf409505f0a62e2f9772dd84fa,1630,2048,1127,310,1630,1417,503,1107,ok,0,0,0
val,4150dba52478b548743e914dadfe0533,1630,2048,1067,0,1630,1510,563,1510,ok,0,0,0
val,425f4a784528137dfc3d9f7d449a6785,1630,2048,1183,0,1630,1702,447,1702,ok,0,0,0
val,42e804e4529cbe41023c98a97afe3961,1630,2048,1107,0,1630,2048,523,2048,ok,0,0,0
val,437601b542a20b112a2dded87a434b3c,1630,2048,1160,255,1630,1485,470,1230,ok,0,0,0
val,4459e5a3c47ab8d6e79d80cf198d60f2,1630,2048,0,0,572,1460,572,1460,ok,1,1,0
val,4538493116307657e51b1475255296dd,1630,2048,1061,254,1630,1626,569,1372,ok,0,0,0
val,45cf4a48135cc54eb05619d3cafe028c,1630,2048,1002,0,1630,1584,628,1584,ok,0,0,0
val,461d48a657a9bfe7b6f7633a95865a90,1630,2048,874,0,1630,2048,756,2048,ok,1,1,0
val,467ef88ae1ce2bf8a5f28c36c20bd9d0,1630,2048,0,368,557,1668,557,1300,ok,1,1,0
val,46d9c0dced48fa61647ce80db623491e,1609,2048,966,101,1609,2048,643,1947,ok,1,1,0
val,4729d422042d543e3deb79bc9bad8ab2,1523,2048,1086,0,1523,1523,437,1523,ok,0,0,0
val,491dccc55dfaad63b0d2eaf6fc7daa8b,1465,2048,0,0,840,2048,840,2048,ok,0,0,0
val,492dd7f17bc6af6fb657b874cadcd66a,1630,2048,1092,187,1630,1587,538,1400,ok,1,1,0
val,49a730e8df9972644c80002e35ce15d2,1630,2048,1073,0,1630,2048,557,2048,ok,1,1,0
val,4aeb8650b6463e4b1a5ed33086a797b5,1630,2048,0,408,655,1652,655,1244,ok,0,0,0
val,4b2f606afd7ed6115e03f2ecc270c0bd,1609,2048,934,0,1609,1738,675,1738,ok,2,2,0
val,4dd908b41dbb97c46b7a8127ef88a647,1465,2048,697,0,1465,1923,768,1923,ok,1,1,0
val,4e18bc58696aa628e02c43be53b73cda,1609,2048,0,435,601,1684,601,1249,ok,1,1,0
val,4e1cda209089b0824b7e3ae3362f59de,1630,2048,879,0,1630,2048,751,2048,ok,0,0,0
val,4ece7d50c3a446ccb0639d2bafe507d9,1465,2048,0,63,981,1919,981,1856,ok,0,0,0
val,4f1f57e071d6dc46b920f3e0da77e9ec,1465,2048,0,16,784,1914,784,1898,ok,0,0,0
val,50c1f1a2d8495380a254293945a0a85a,1465,2048,816,71,1465,1794,649,1723,ok,0,0,0
val,5173f7390a4426b1d2ff13dc1db4111a,1609,2048,0,70,670,1671,670,1601,ok,2,2,0
val,51e2448b06afa7492addc6e8a5fb3633,1465,2048,949,328,1465,2048,516,1720,ok,1,1,0
val,52538aa6ccce48fb567875236f7c876c,1465,2048,859,0,1465,2048,606,2048,ok,1,1,0
val,551162489fd5e6b59336fc1eee7b7021,1609,2048,0,0,506,1600,506,1600,ok,1,1,0
val,59770d169a397c02181f2bf9566d7447,1465,2048,834,224,1465,2018,631,1794,ok,1,1,0
val,59b9515bfeaf379bf6355a02e9f547b2,1630,2048,1065,116,1630,1574,565,1458,ok,0,0,0
val,5a9572178c6428555d825e1ff0005c82,1630,2048,981,0,1630,1631,649,1631,ok,0,0,0
val,5b0ca271f0b93c9ebb49f1cdb13272af,1630,2048,957,390,1630,1734,673,1344,ok,0,0,0
val,5be6ac6189c15f7180e1192a73023aa5,1630,2048,1023,102,1630,1403,607,1301,ok,0,0,0
val,5c0272f3dc9c06f9edb8b8a749a6cf8b,1630,2048,1143,0,1630,2048,487,2048,ok,1,1,0
val,5c2ed994f27089b2d48977790fce829b,1609,2048,0,31,617,1502,617,1471,ok,0,0,0
val,5d3a5830205d9799001ae3ab56cbf087,1630,2048,1197,167,1630,1485,433,1318,ok,0,0,0
val,5e9575a4554f18ff0de64dbc43bc01ff,1630,2048,0,177,549,1622,549,1445,ok,0,0,0
val,5f4d6a2a1c739c9a772f78f57e7825d6,1609,2048,0,0,618,2048,618,2048,ok,3,3,0
val,5f5bb81a91e7f18b426f3da5a59935da,1630,2048,0,0,634,1569,634,1569,ok,0,0,0
val,5fe8350c930a08ebc532cbb304f5642a,1630,2048,0,296,602,1630,602,1334,ok,3,3,0
val,602a11d24069e39aeb4b5d1b9f615633,1630,2048,981,202,1630,1647,649,1445,ok,0,0,0
val,604f7de06cb77f52b2694cabb012dcb8,1630,2048,1171,229,1630,1521,459,1292,ok,0,0,0
val,619c3641bad6cc105b32173c3e0747cb,1630,2048,910,314,1630,1783,720,1469,ok,1,1,0
val,63a6fea3ac77af3f8e332371745ccd65,1630,2048,1072,234,1630,1620,558,1386,ok,0,0,0
val,6539805fceb039119fb638034ffb5bd1,1630,2048,929,0,1630,1730,701,1730,ok,1,1,0
val,656d974e5440eb80c673a1b4d2d32a0c,1609,2048,0,279,625,1779,625,1500,ok,1,1,0
val,660d6f19556bd5eab8d81c40150c2ba0,1630,2048,1060,0,1630,2048,570,2048,ok,1,1,0
val,675d744240f47d661b80c42df6b6b0bc,1630,2048,1004,0,1630,1957,626,1957,ok,0,0,0
val,67a517a9fd9ecb69e6f2c2ed17088251,1630,2048,1070,0,1630,1381,560,1381,ok,0,0,0
val,683abf5002cb766e0d5430fbb25c2b1e,1630,2048,1104,0,1630,2048,526,2048,ok,1,1,0
val,6a0be4f170fec63f560775a183182be5,1630,2048,1024,217,1630,1605,606,1388,ok,0,0,0
val,6b180003def75a5e79fb66a9c789d069,1630,2048,1116,0,1630,1826,514,1826,ok,1,1,0
